bc_id	bc_description	bc_type	bc_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	
308	CDE LargeSize 5 - time period 5	SOFT	1.0	179832.0	1.0	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
309	CDE LargeSize 6 - time period 6	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
310	CDE LargeSize 7 - time period 7	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
311	CDE LargeSize 8 - time period 8	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
312	CDE LargeSize 9 - time period 9	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
313	CDE LargeSize 10 - time period 10	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
314	CDE LargeSize 11 - time period 11	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
315	CDE LargeSize 12 - time period 12	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
316	CDE LargeSize 13 - time period 13	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
317	CDE LargeSize 14 - time period 14	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
318	CDE LargeSize 15 - time period 15	SOFT	1.0	179832.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 C D E;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
319	B LargeSize 1 - time period 1	SOFT	1.0	156372.0	1.0	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
320	B LargeSize 2 - time period 2	SOFT	1.0	156372.0	1.0	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
321	B LargeSize 3 - time period 3	SOFT	1.0	156372.0	1.0	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
322	B LargeSize 4 - time period 4	SOFT	1.0	156372.0	1.0	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
323	B LargeSize 5 - time period 5	SOFT	1.0	156372.0	1.0	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
324	B LargeSize 6 - time period 6	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
325	B LargeSize 7 - time period 7	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
326	B LargeSize 8 - time period 8	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
327	B LargeSize 9 - time period 9	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
328	B LargeSize 10 - time period 10	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
329	B LargeSize 11 - time period 11	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
330	B LargeSize 12 - time period 12	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
331	B LargeSize 13 - time period 13	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
332	B LargeSize 14 - time period 14	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
333	B LargeSize 15 - time period 15	SOFT	1.0	156372.0	0.5	null	0.0	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	45 P Q R S	45 F G H I J K L M N O P Q R S Z	
334	budget 1 - time period 1	HARD	1.0	null	null	3.065726E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	
335	budget 2 - time period 2	HARD	1.0	null	null	3.065726E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	
336	budget 3 - time period 3	HARD	1.0	null	null	4.0657E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	
337	budget 4 - time period 4	HARD	1.0	null	null	4.0657E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	
338	budget 5 - time period 5	HARD	1.0	null	null	4.0657E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	
339	WUI Cost 1 - time period 1	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	
340	WUI Cost 2 - time period 2	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	
341	WUI Cost 3 - time period 3	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	
342	WUI Cost 4 - time period 4	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	
343	WUI Cost 5 - time period 5	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	
344	nonWUI Cost 1 - time period 1	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	
345	nonWUI Cost 2 - time period 2	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	
346	nonWUI Cost 3 - time period 3	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	
347	nonWUI Cost 4 - time period 4	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	
348	nonWUI Cost 5 - time period 5	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	
349	No EA for B in MAG 1-4	HARD	1.0	null	null	0.0	null	NoParameter	0 B A;1 N;2 1 2 3 4;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E EA_R;7 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15	44 B	44 B C D E F G H I NONE U	
350	all Rx burn 1 - time period 1	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 1	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
351	all Rx burn 2 - time period 2	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 2	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
352	all Rx burn 3 - time period 3	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 3	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
353	all Rx burn 4 - time period 4	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 4	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
354	all Rx burn 5 - time period 5	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 5	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
355	all Rx burn 6 - time period 6	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 6	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
356	all Rx burn 7 - time period 7	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 7	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
357	all Rx burn 8 - time period 8	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 8	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
358	all Rx burn 9 - time period 9	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 9	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
359	all Rx burn 10 - time period 10	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 10	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
360	all Rx burn 11 - time period 11	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 11	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
361	all Rx burn 12 - time period 12	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 12	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
362	all Rx burn 13 - time period 13	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 13	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
363	all Rx burn 14 - time period 14	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 14	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
364	all Rx burn 15 - time period 15	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 15	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
365	MAG 2 Opening 1 - time period 1	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	
366	MAG 2 Opening 2 - time period 2	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	
367	MAG 2 Opening 3 - time period 3	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	
368	MAG 2 Opening 4 - time period 4	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	
369	MAG 2 Opening 5 - time period 5	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	
370	MAG 2 Opening 6 - time period 6	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	
371	MAG 2 Opening 7 - time period 7	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	
372	MAG 2 Opening 8 - time period 8	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	
373	MAG 2 Opening 9 - time period 9	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	
374	MAG 2 Opening 10 - time period 10	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	
375	MAG 2 Opening 11 - time period 11	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	
376	MAG 2 Opening 12 - time period 12	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	
377	MAG 2 Opening 13 - time period 13	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	
378	MAG 2 Opening 14 - time period 14	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	
379	MAG 2 Opening 15 - time period 15	HARD	1.0	null	null	149000.0	null	63 	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	
380	MAG 3 Opening 1 - time period 1	HARD	1.0	null	null	17700.0	null	63 	0 B A;1 N;2 3;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	
381	MAG 3 Opening 2 - time period 2	HARD	1.0	null	null	17700.0	null	63 	0 B A;1 N;2 3;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	
382	MAG 3 Opening 3 - time period 3	HARD	1.0	null	null	17700.0	null	63 	0 B A;1 N;2 3;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	
383	MAG 3 Opening 4 - time period 4	HARD	1.0	null	null	17700.0	null	63 	0 B A;1 N;2 3;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	
384	MAG 3 Opening 5 - time period 5	HARD	1.0	null	null	17700.0	null	63 	0 B A;1 N;2 3;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	
