Index	Slack	Dual
19945	0.0	-1.0
19946	0.0	-1.0
19947	0.0	-1.0
19948	0.0	-1.0
19949	0.0	-1.0
19950	0.0	-1.0
19951	0.0	-1.0
19952	0.0	-1.0
19953	0.0	-1.0
19954	0.0	-1.0
19955	0.0	-1.0
19956	0.0	-1.0
19957	0.0	-1.0
19958	0.0	-1.0
19959	0.0	-1.0
19960	0.0	-1.0
19961	0.0	-1.0
19962	0.0	-1.0
19963	0.0	-1.0
19964	0.0	-1.0
19965	0.0	-1.0
19966	0.0	-1.0
19967	0.0	-1.0
19968	0.0	-1.0
19969	0.0	-1.0
19970	0.0	-1.0
19971	0.0	-1.0
19972	0.0	-1.0
19973	0.0	-1.0
19974	0.0	-1.0
19975	0.0	-1.0
19976	0.0	-1.0
19977	0.0	-1.0
19978	0.0	-1.0
19979	0.0	-1.0
19980	0.0	-1.0
19981	0.0	-1.0
19982	0.0	-1.0
19983	0.0	-1.0
19984	0.0	-1.0
19985	0.0	-1.0
19986	0.0	-1.0
19987	0.0	-1.0
19988	0.0	-1.0
19989	0.0	-1.0
19990	0.0	-1.0
19991	0.0	-1.0
19992	0.0	-1.0
19993	0.0	-1.0
19994	0.0	-1.0
19995	0.0	-1.0
19996	0.0	-1.0
19997	0.0	-1.0
19998	0.0	-1.0
19999	0.0	-1.0
20000	0.0	-1.0
20001	0.0	-1.0
20002	0.0	-1.0
20003	0.0	-1.0
20004	0.0	-1.0
20005	0.0	-1.0
20006	0.0	-1.0
20007	0.0	-1.0
20008	0.0	-1.0
20009	0.0	-1.0
20010	0.0	-1.0
20011	0.0	-1.0
20012	0.0	-1.0
20013	0.0	-1.0
20014	0.0	-1.0
20015	0.0	-1.0
20016	0.0	-1.0
20017	0.0	-1.0
20018	0.0	-1.0
20019	0.0	-1.0
20020	0.0	-1.0
20021	0.0	-1.0
20022	0.0	-1.0
20023	0.0	-1.0
20024	0.0	-1.0
20025	0.0	-1.0
20026	0.0	-1.0
20027	0.0	-1.0
20028	0.0	-1.0
20029	0.0	-1.0
20030	0.0	-1.0
20031	0.0	-1.0
20032	0.0	-1.0
20033	0.0	-1.0
20034	0.0	-1.0
20035	0.0	-1.0
20036	0.0	-1.0
20037	0.0	-1.0
20038	0.0	-1.0
20039	0.0	-1.0
20040	0.0	-1.0
20041	0.0	-1.0
20042	0.0	-1.0
20043	0.0	-1.0
20044	0.0	-1.0
20045	0.0	-1.0
20046	0.0	-1.0
20047	0.0	-1.0
20048	0.0	-1.0
20049	0.0	-1.0
20050	0.0	-1.0
20051	0.0	-1.0
20052	0.0	-1.0
20053	0.0	-1.0
20054	0.0	-1.0
20055	0.0	-1.0
20056	0.0	-1.0
20057	0.0	-1.0
20058	0.0	-1.0
20059	0.0	-1.0
20060	0.0	-1.0
20061	0.0	-1.0
20062	0.0	-1.0
20063	0.0	-1.0
20064	0.0	-1.0
20065	0.0	-1.0
20066	0.0	-1.0
20067	0.0	-1.0
20068	0.0	-1.0
20069	0.0	-1.0
20070	0.0	-1.0
20071	0.0	-1.0
20072	0.0	-1.0
20073	0.0	-1.0
20074	0.0	-1.0
20075	0.0	-1.0
20076	0.0	-1.0
20077	0.0	-1.0
20078	0.0	-1.0
20079	0.0	-1.0
20080	0.0	-1.0
20081	0.0	-1.0
20082	0.0	-1.0
20083	0.0	-1.0
20084	0.0	-1.0
20085	0.0	-1.0
20086	0.0	-1.0
20087	0.0	-1.0
20088	0.0	-1.0
20089	0.0	-1.0
20090	0.0	-1.0
20091	0.0	-1.0
20092	0.0	-1.0
20093	0.0	-1.0
20094	0.0	-1.0
20095	0.0	-1.0
20096	0.0	-1.0
20097	0.0	-1.0
20098	0.0	-1.0
20099	0.0	-1.0
20100	0.0	-1.0
20101	0.0	-1.0
20102	0.0	-1.0
20103	0.0	-1.0
20104	0.0	-1.0
20105	0.0	-1.0
20106	0.0	-1.0
20107	0.0	-1.0
20108	0.0	-1.0
20109	0.0	-1.0
20110	0.0	-1.0
20111	0.0	-1.0
20112	0.0	-1.0
20113	0.0	-1.0
20114	0.0	-1.0
20115	0.0	-1.0
20116	0.0	-1.0
20117	0.0	-1.0
20118	0.0	-1.0
20119	0.0	-1.0
20120	0.0	-1.0
20121	0.0	-1.0
20122	0.0	-1.0
20123	0.0	-1.0
20124	0.0	-1.0
20125	0.0	-1.0
20126	0.0	-1.0
20127	0.0	-1.0
20128	0.0	-1.0
20129	0.0	-1.0
20130	0.0	-1.0
20131	0.0	-1.0
20132	0.0	-1.0
20133	0.0	-1.0
20134	0.0	-1.0
20135	0.0	-1.0
20136	0.0	-1.0
20137	0.0	-1.0
20138	0.0	-1.0
20139	0.0	-1.0
20140	0.0	-1.0
20141	0.0	-1.0
20142	0.0	-1.0
20143	0.0	-1.0
20144	0.0	-1.0
20145	0.0	-1.0
20146	0.0	-1.0
20147	0.0	-1.0
20148	0.0	-1.0
20149	0.0	-1.0
20150	0.0	-1.0
20151	0.0	-1.0
20152	0.0	-1.0
20153	0.0	-1.0
20154	0.0	-1.0
20155	0.0	-1.0
20156	0.0	-1.0
20157	0.0	-1.0
20158	0.0	-1.0
20159	0.0	-1.0
20160	0.0	-1.0
20161	0.0	-1.0
20162	0.0	-1.0
20163	0.0	-1.0
20164	0.0	-1.0
20165	0.0	-1.0
20166	0.0	-1.0
20167	0.0	-1.0
20168	0.0	-1.0
20169	0.0	-1.0
20170	0.0	-1.0
20171	0.0	-1.0
20172	0.0	-1.0
20173	0.0	-1.0
20174	0.0	-1.0
20175	0.0	-1.0
20176	0.0	-1.0
20177	0.0	-1.0
20178	0.0	-1.0
20179	0.0	-1.0
20180	0.0	-1.0
20181	0.0	-1.0
20182	0.0	-1.0
20183	0.0	-1.0
20184	0.0	-1.0
20185	0.0	-1.0
20186	0.0	-1.0
20187	0.0	-1.0
20188	0.0	-1.0
20189	0.0	-1.0
20190	0.0	-1.0
20191	0.0	-1.0
20192	0.0	-1.0
20193	0.0	-1.0
20194	0.0	-1.0
20195	0.0	-1.0
20196	0.0	-1.0
20197	0.0	-1.0
20198	0.0	-1.0
20199	0.0	-1.0
20200	0.0	-1.0
20201	0.0	-1.0
20202	0.0	-1.0
20203	0.0	-1.0
20204	0.0	-1.0
20205	0.0	-1.0
20206	0.0	-1.0
20207	0.0	-1.0
20208	0.0	-1.0
20209	0.0	-1.0
20210	0.0	-1.0
20211	0.0	-1.0
20212	0.0	-1.0
20213	0.0	-1.0
20214	0.0	-1.0
20215	0.0	-1.0
20216	0.0	-1.0
20217	0.0	-1.0
20218	0.0	-1.0
20219	0.0	-1.0
20220	0.0	-1.0
20221	0.0	-1.0
20222	0.0	-1.0
20223	0.0	-1.0
20224	0.0	-1.0
20225	0.0	-1.0
20226	0.0	-1.0
20227	0.0	-1.0
20228	0.0	-1.0
20229	0.0	-1.0
20230	0.0	-1.0
20231	0.0	-1.0
20232	0.0	-1.0
20233	0.0	-1.0
20234	0.0	-1.0
20235	0.0	-1.0
20236	0.0	-1.0
20237	0.0	-1.0
20238	0.0	-1.0
20239	0.0	-1.0
20240	0.0	-1.0
20241	0.0	-1.0
20242	0.0	-1.0
20243	0.0	-1.0
20244	0.0	-1.0
20245	0.0	-1.0
20246	0.0	-1.0
20247	0.0	-1.0
20248	0.0	-1.0
20249	0.0	-1.0
20250	0.0	-1.0
20251	0.0	-1.0
20252	0.0	-1.0
20253	0.0	-1.0
20254	0.0	-1.0
20255	0.0	-1.0
20256	0.0	-1.0
20257	0.0	-1.0
20258	0.0	-1.0
20259	0.0	-1.0
20260	0.0	-1.0
20261	0.0	-1.0
20262	0.0	-1.0
20263	0.0	-1.0
20264	0.0	-1.0
20265	0.0	-1.0
20266	0.0	-1.0
20267	0.0	-1.0
20268	0.0	-1.0
20269	0.0	-1.0
20270	0.0	-1.0
20271	0.0	-1.0
20272	0.0	-1.0
20273	0.0	-1.0
20274	0.0	-1.0
20275	0.0	-1.0
20276	0.0	-1.0
20277	0.0	-1.0
20278	0.0	-1.0
20279	0.0	-1.0
20280	0.0	-1.0
20281	0.0	-1.0
20282	0.0	-1.0
20283	0.0	-1.0
20284	0.0	-1.0
20285	0.0	-1.0
20286	0.0	-1.0
20287	0.0	-1.0
20288	0.0	-1.0
20289	0.0	-1.0
20290	0.0	-1.0
20291	0.0	-1.0
20292	0.0	-1.0
20293	0.0	-1.0
20294	0.0	-1.0
20295	0.0	-1.0
20296	0.0	-1.0
20297	0.0	-1.0
20298	0.0	-1.0
20299	0.0	-1.0
20300	0.0	-1.0
20301	0.0	-1.0
20302	0.0	-1.0
20303	0.0	-1.0
20304	0.0	-1.0
20305	0.0	-1.0
20306	0.0	-1.0
20307	0.0	-1.0
20308	0.0	-1.0
20309	0.0	-1.0
20310	0.0	-1.0
20311	0.0	-1.0
20312	0.0	-1.0
20313	0.0	-1.0
20314	0.0	-1.0
20315	0.0	-1.0
20316	0.0	-1.0
20317	0.0	-1.0
20318	0.0	-1.0
20319	0.0	-1.0
20320	0.0	-1.0
20321	0.0	-1.0
20322	0.0	-1.0
20323	0.0	-1.0
20324	0.0	-1.0
20325	0.0	-1.0
20326	0.0	-1.0
20327	0.0	-1.0
20328	0.0	-1.0
20329	0.0	-1.0
20330	0.0	-1.0
20331	0.0	-1.0
20332	0.0	-1.0
20333	0.0	-1.0
20334	0.0	-1.0
20335	0.0	-1.0
20336	0.0	-1.0
20337	0.0	-1.0
20338	0.0	-1.0
20339	0.0	-1.0
20340	0.0	-1.0
20341	0.0	-1.0
20342	0.0	-1.0
20343	0.0	-1.0
20344	0.0	-1.0
20345	0.0	-1.0
20346	0.0	-1.0
20347	0.0	-1.0
20348	0.0	-1.0
20349	0.0	-1.0
20350	0.0	-1.0
20351	0.0	-1.0
20352	0.0	-1.0
20353	0.0	-1.0
20354	0.0	-1.0
20355	0.0	-1.0
20356	0.0	-1.0
20357	0.0	-1.0
20358	0.0	-1.0
20359	0.0	-1.0
20360	0.0	-1.0
20361	0.0	-1.0
20362	0.0	-1.0
20363	0.0	-1.0
20364	0.0	-1.0
20365	0.0	-1.0
20366	0.0	-1.0
20367	0.0	-1.0
20368	0.0	-1.0
20369	0.0	-1.0
20370	0.0	-1.0
20371	0.0	-1.0
20372	0.0	-1.0
20373	0.0	-1.0
20374	0.0	-1.0
20375	0.0	-1.0
20376	0.0	-1.0
20377	0.0	-1.0
20378	0.0	-1.0
20379	0.0	-1.0
20380	0.0	-1.0
20381	0.0	-1.0
20382	0.0	-1.0
20383	0.0	-1.0
20384	0.0	-1.0
20385	0.0	-1.0
20386	0.0	-1.0
20387	0.0	-1.0
20388	0.0	-1.0
20389	0.0	-1.0
20390	0.0	-1.0
20391	0.0	-1.0
20392	0.0	-1.0
20393	0.0	-1.0
20394	0.0	-1.0
20395	0.0	-1.0
20396	0.0	-1.0
20397	0.0	-1.0
20398	0.0	-1.0
20399	0.0	-1.0
20400	0.0	-1.0
20401	0.0	-1.0
20402	0.0	-1.0
20403	0.0	-1.0
20404	0.0	-1.0
20405	0.0	-1.0
20406	0.0	-1.0
20407	0.0	-1.0
20408	0.0	-1.0
20409	0.0	-1.0
20410	0.0	-1.0
20411	0.0	-1.0
20412	0.0	-1.0
20413	0.0	-1.0
20414	0.0	-1.0
20415	0.0	-1.0
20416	0.0	-1.0
20417	0.0	-1.0
20418	0.0	-1.0
20419	0.0	-1.0
20420	0.0	-1.0
20421	0.0	-1.0
20422	0.0	-1.0
20423	0.0	-1.0
20424	0.0	-1.0
20425	0.0	-1.0
20426	0.0	-1.0
20427	0.0	-1.0
20428	0.0	-1.0
20429	0.0	-1.0
20430	0.0	-1.0
20431	0.0	-1.0
20432	0.0	-1.0
20433	0.0	-1.0
20434	0.0	-1.0
20435	0.0	-1.0
20436	0.0	-1.0
20437	0.0	-1.0
20438	0.0	-1.0
20439	0.0	-1.0
20440	0.0	-1.0
20441	0.0	-1.0
20442	0.0	-1.0
20443	0.0	-1.0
20444	0.0	-1.0
20445	0.0	-1.0
20446	0.0	-1.0
20447	0.0	-1.0
20448	0.0	-1.0
20449	0.0	-1.0
20450	0.0	-1.0
20451	0.0	-1.0
20452	0.0	-1.0
20453	0.0	-1.0
20454	0.0	-1.0
20455	0.0	-1.0
20456	0.0	-1.0
20457	0.0	-1.0
20458	0.0	-1.0
20459	0.0	-1.0
20460	0.0	-1.0
20461	0.0	-1.0
20462	0.0	-1.0
20463	0.0	-1.0
20464	0.0	-1.0
20465	0.0	-1.0
20466	0.0	-1.0
20467	0.0	-1.0
20468	0.0	-1.0
20469	0.0	-1.0
20470	0.0	-1.0
20471	0.0	-1.0
20472	0.0	-1.0
20473	0.0	-1.0
20474	0.0	-1.0
20475	0.0	-1.0
20476	0.0	-1.0
20477	0.0	-1.0
20478	0.0	-1.0
20479	0.0	-1.0
20480	0.0	-1.0
20481	0.0	-1.0
20482	0.0	-1.0
20483	0.0	-1.0
20484	0.0	-1.0
20485	0.0	-1.0
20486	0.0	-1.0
20487	0.0	-1.0
20488	0.0	-1.0
20489	0.0	-1.0
20490	0.0	-1.0
20491	0.0	-1.0
20492	0.0	-1.0
20493	0.0	-1.0
20494	0.0	-1.0
20495	0.0	-1.0
20496	0.0	-1.0
20497	0.0	-1.0
20498	0.0	-1.0
20499	0.0	-1.0
20500	0.0	-1.0
20501	0.0	-1.0
20502	0.0	-1.0
20503	0.0	-1.0
20504	0.0	-1.0
20505	0.0	-1.0
20506	0.0	-1.0
20507	0.0	-1.0
20508	0.0	-1.0
20509	0.0	-1.0
20510	0.0	-1.0
20511	0.0	-1.0
20512	0.0	-1.0
20513	0.0	-1.0
20514	0.0	-1.0
20515	0.0	-1.0
20516	0.0	-1.0
20517	0.0	-1.0
20518	0.0	-1.0
20519	0.0	-1.0
20520	0.0	-1.0
20521	0.0	-1.0
20522	0.0	-1.0
20523	0.0	-1.0
20524	0.0	-1.0
20525	0.0	-1.0
20526	0.0	-1.0
20527	0.0	-1.0
20528	0.0	-1.0
20529	0.0	-1.0
20530	0.0	-1.0
20531	0.0	-1.0
20532	0.0	-1.0
20533	0.0	-1.0
20534	0.0	-1.0
20535	0.0	-1.0
20536	0.0	-1.0
20537	0.0	-1.0
20538	0.0	-1.0
20539	0.0	-1.0
20540	0.0	-1.0
20541	0.0	-1.0
20542	0.0	-1.0
20543	0.0	-1.0
20544	0.0	-1.0
20545	0.0	-1.0
20546	0.0	-1.0
20547	0.0	-1.0
20548	0.0	-1.0
20549	0.0	-1.0
20550	0.0	-1.0
20551	0.0	-1.0
20552	0.0	-1.0
20553	0.0	-1.0
20554	0.0	-1.0
20555	0.0	-1.0
20556	0.0	-1.0
20557	0.0	-1.0
20558	0.0	-1.0
20559	0.0	-1.0
20560	0.0	-1.0
20561	0.0	-1.0
20562	0.0	-1.0
20563	0.0	-1.0
20564	0.0	-1.0
20565	0.0	-1.0
20566	0.0	-1.0
20567	0.0	-1.0
20568	0.0	-1.0
20569	0.0	-1.0
20570	0.0	-1.0
20571	0.0	-1.0
20572	0.0	-1.0
20573	0.0	-1.0
20574	0.0	-1.0
20575	0.0	-1.0
20576	0.0	-1.0
20577	0.0	-1.0
20578	0.0	-1.0
20579	0.0	-1.0
20580	0.0	-1.0
20581	0.0	-1.0
20582	0.0	-1.0
20583	0.0	-1.0
20584	0.0	-1.0
20585	0.0	-1.0
20586	0.0	-1.0
20587	0.0	-1.0
20588	0.0	-1.0
20589	0.0	-1.0
20590	0.0	-1.0
20591	0.0	-1.0
20592	0.0	-1.0
20593	0.0	-1.0
20594	0.0	-1.0
20595	0.0	-1.0
20596	0.0	-1.0
20597	0.0	-1.0
20598	0.0	-1.0
20599	0.0	-1.0
20600	0.0	-1.0
20601	0.0	-1.0
20602	0.0	-1.0
20603	0.0	-1.0
20604	0.0	-1.0
20605	0.0	-1.0
20606	0.0	-1.0
20607	0.0	-1.0
20608	0.0	-1.0
20609	0.0	-1.0
20610	0.0	-1.0
20611	0.0	-1.0
20612	0.0	-1.0
20613	0.0	-1.0
20614	0.0	-1.0
20615	0.0	-1.0
20616	0.0	-1.0
20617	0.0	-1.0
20618	0.0	-1.0
20619	0.0	-1.0
20620	0.0	-1.0
20621	0.0	-1.0
20622	0.0	-1.0
20623	0.0	-1.0
20624	0.0	-1.0
20625	0.0	-1.0
20626	0.0	-1.0
20627	0.0	-1.0
20628	0.0	-1.0
20629	0.0	-1.0
20630	0.0	-1.0
20631	0.0	-1.0
20632	0.0	-1.0
20633	0.0	-1.0
20634	0.0	-1.0
20635	0.0	-1.0
20636	0.0	-1.0
20637	0.0	-1.0
20638	0.0	-1.0
20639	0.0	-1.0
20640	0.0	-1.0
20641	0.0	-1.0
20642	0.0	-1.0
20643	0.0	-1.0
20644	0.0	-1.0
20645	0.0	-1.0
20646	0.0	-1.0
20647	0.0	-1.0
20648	0.0	-1.0
20649	0.0	-1.0
20650	0.0	-1.0
20651	0.0	-1.0
20652	0.0	-1.0
20653	0.0	-1.0
20654	0.0	-1.0
20655	0.0	-1.0
20656	0.0	-1.0
20657	0.0	-1.0
20658	0.0	-1.0
20659	0.0	-1.0
20660	0.0	-1.0
20661	0.0	-1.0
20662	0.0	-1.0
20663	0.0	-1.0
20664	0.0	-1.0
20665	0.0	-1.0
20666	0.0	-1.0
20667	0.0	-1.0
20668	0.0	-1.0
20669	0.0	-1.0
20670	0.0	-1.0
20671	0.0	-1.0
20672	0.0	-1.0
20673	0.0	-1.0
20674	0.0	-1.0
20675	0.0	-1.0
20676	0.0	-1.0
20677	0.0	-1.0
20678	0.0	-1.0
20679	0.0	-1.0
20680	0.0	-1.0
20681	0.0	-1.0
20682	0.0	-1.0
20683	0.0	-1.0
20684	0.0	-1.0
20685	0.0	-1.0
20686	0.0	-1.0
20687	0.0	-1.0
20688	0.0	-1.0
20689	0.0	-1.0
20690	0.0	-1.0
20691	0.0	-1.0
20692	0.0	-1.0
20693	0.0	-1.0
20694	0.0	-1.0
20695	0.0	-1.0
20696	0.0	-1.0
20697	0.0	-1.0
20698	0.0	-1.0
20699	0.0	-1.0
20700	0.0	-1.0
20701	0.0	-1.0
20702	0.0	-1.0
20703	0.0	-1.0
20704	0.0	-1.0
20705	0.0	-1.0
20706	0.0	-1.0
20707	0.0	-1.0
20708	0.0	-1.0
20709	0.0	-1.0
20710	0.0	-1.0
20711	0.0	-1.0
20712	0.0	-1.0
20713	0.0	-1.0
20714	0.0	-1.0
20715	0.0	-1.0
20716	0.0	-1.0
20717	0.0	-1.0
20718	0.0	-1.0
20719	0.0	-1.0
20720	0.0	-1.0
20721	0.0	-1.0
20722	0.0	-1.0
20723	0.0	-1.0
20724	0.0	-1.0
20725	0.0	-1.0
20726	0.0	-1.0
20727	0.0	-1.0
20728	0.0	-1.0
20729	0.0	-1.0
20730	0.0	-1.0
20731	0.0	-1.0
20732	0.0	-1.0
20733	0.0	-1.0
20734	0.0	-1.0
20735	0.0	-1.0
20736	0.0	-1.0
20737	0.0	-1.0
20738	0.0	-1.0
20739	0.0	-1.0
20740	0.0	-1.0
20741	0.0	-1.0
20742	0.0	-1.0
20743	0.0	-1.0
20744	0.0	-1.0
20745	0.0	-1.0
20746	0.0	-1.0
20747	0.0	-1.0
20748	0.0	-1.0
20749	0.0	-1.0
20750	0.0	-1.0
20751	0.0	-1.0
20752	0.0	-1.0
20753	0.0	-1.0
20754	0.0	-1.0
20755	0.0	-1.0
20756	0.0	-1.0
20757	0.0	-1.0
20758	0.0	-1.0
20759	0.0	-1.0
20760	0.0	-1.0
20761	0.0	-1.0
20762	0.0	-1.0
20763	0.0	-1.0
20764	0.0	-1.0
20765	0.0	-1.0
20766	0.0	-1.0
20767	0.0	-1.0
20768	0.0	-1.0
20769	0.0	-1.0
20770	0.0	-1.0
20771	0.0	-1.0
20772	0.0	-1.0
20773	0.0	-1.0
20774	0.0	-1.0
20775	0.0	-1.0
20776	0.0	-1.0
20777	0.0	-1.0
20778	0.0	-1.0
20779	0.0	-1.0
20780	0.0	-1.0
20781	0.0	-1.0
20782	0.0	-1.0
20783	0.0	-1.0
20784	0.0	-1.0
20785	0.0	-1.0
20786	0.0	-1.0
20787	0.0	-1.0
20788	0.0	-1.0
20789	0.0	-1.0
20790	0.0	-1.0
20791	0.0	-1.0
20792	0.0	-1.0
20793	0.0	-1.0
20794	0.0	-1.0
20795	0.0	-1.0
20796	0.0	-1.0
20797	0.0	-1.0
20798	0.0	-1.0
20799	0.0	-1.0
20800	0.0	-1.0
20801	0.0	-1.0
20802	0.0	-1.0
20803	0.0	-1.0
20804	0.0	-1.0
20805	0.0	-1.0
20806	0.0	-1.0
20807	0.0	-1.0
20808	0.0	-1.0
20809	0.0	-1.0
20810	0.0	-1.0
20811	0.0	-1.0
20812	0.0	-1.0
20813	0.0	-1.0
20814	0.0	-1.0
20815	0.0	-1.0
20816	0.0	-1.0
55492	0.0	-1.0
55493	0.0	-1.0
55494	0.0	-1.0
55495	0.0	-1.0
55496	0.0	-1.0
55497	0.0	-1.0
55498	0.0	-1.0
55499	0.0	-1.0
55500	0.0	-1.0
55501	0.0	-1.0
55502	0.0	-1.0
55503	0.0	-1.0
55504	0.0	-1.0
55505	0.0	-1.0
55506	0.0	-1.0
55507	0.0	-1.0
55508	0.0	-1.0
55509	0.0	-1.0
55510	0.0	-1.0
55511	0.0	-1.0
55512	0.0	-1.0
55513	0.0	-1.0
55514	0.0	-1.0
55515	0.0	-1.0
55516	0.0	-1.0
55517	0.0	-1.0
55518	0.0	-1.0
55519	0.0	-1.0
55520	0.0	-1.0
55521	0.0	-1.0
55522	0.0	-1.0
55523	0.0	-1.0
55524	0.0	-1.0
55525	0.0	-1.0
55526	0.0	-1.0
55527	0.0	-1.0
55528	0.0	-1.0
55529	0.0	-1.0
55530	0.0	-1.0
55531	0.0	-1.0
55532	0.0	-1.0
55533	0.0	-1.0
55534	0.0	-1.0
55535	0.0	-1.0
55536	0.0	-1.0
55537	0.0	-1.0
55538	0.0	-1.0
55539	0.0	-1.0
55540	0.0	-1.0
55541	0.0	-1.0
55542	0.0	-1.0
55543	0.0	-1.0
55544	0.0	-1.0
55545	0.0	-1.0
55546	0.0	-1.0
55547	0.0	-1.0
55548	0.0	-1.0
55549	0.0	-1.0
55550	0.0	-1.0
55551	0.0	-1.0
55552	0.0	-1.0
55553	0.0	-1.0
55554	0.0	-1.0
55555	0.0	-1.0
55556	0.0	-1.0
55557	0.0	-1.0
55558	0.0	-1.0
55559	0.0	-1.0
55560	0.0	-1.0
55561	0.0	-1.0
55562	0.0	-1.0
55563	0.0	-1.0
55564	0.0	-1.0
55565	0.0	-1.0
55566	0.0	-1.0
55567	0.0	-1.0
55568	0.0	-1.0
55569	0.0	-1.0
55570	0.0	-1.0
55571	0.0	-1.0
55572	0.0	-1.0
55573	0.0	-1.0
55574	0.0	-1.0
55575	0.0	-1.0
55576	0.0	-1.0
55577	0.0	-1.0
55578	0.0	-1.0
55579	0.0	-1.0
55580	0.0	-1.0
55581	0.0	-1.0
55582	0.0	-1.0
55583	0.0	-1.0
55584	0.0	-1.0
55585	0.0	-1.0
55586	0.0	-1.0
55587	0.0	-1.0
55588	0.0	-1.0
55589	0.0	-1.0
55590	0.0	-1.0
55591	0.0	-1.0
55592	0.0	-1.0
55593	0.0	-1.0
55594	0.0	-1.0
55595	0.0	-1.0
55596	0.0	-1.0
55597	0.0	-1.0
55598	0.0	-1.0
55599	0.0	-1.0
55600	0.0	-1.0
55601	0.0	-1.0
55602	0.0	-1.0
55603	0.0	-1.0
55604	0.0	-1.0
55605	0.0	-1.0
55606	0.0	-1.0
55607	0.0	-1.0
55608	0.0	-1.0
55609	0.0	-1.0
55610	0.0	-1.0
55611	0.0	-1.0
55612	0.0	-1.0
55613	0.0	-1.0
55614	0.0	-1.0
55615	0.0	-1.0
55616	0.0	-1.0
55617	0.0	-1.0
55618	0.0	-1.0
55619	0.0	-1.0
55620	0.0	-1.0
55621	0.0	-1.0
55622	0.0	-1.0
55623	0.0	-1.0
55624	0.0	-1.0
55625	0.0	-1.0
55626	0.0	-1.0
55627	0.0	-1.0
55628	0.0	-1.0
55629	0.0	-1.0
55630	0.0	-1.0
55631	0.0	-1.0
55632	0.0	-1.0
55633	0.0	-1.0
55634	0.0	-1.0
55635	0.0	-1.0
55636	0.0	-1.0
55637	0.0	-1.0
55638	0.0	-1.0
55639	0.0	-1.0
55640	0.0	-1.0
55641	0.0	-1.0
55642	0.0	-1.0
55643	0.0	-1.0
55644	0.0	-1.0
55645	0.0	-1.0
55646	0.0	-1.0
55647	0.0	-1.0
55648	0.0	-1.0
55649	0.0	-1.0
55650	0.0	-1.0
55651	0.0	-1.0
55652	0.0	-1.0
55653	0.0	-1.0
55654	0.0	-1.0
55655	0.0	-1.0
55656	0.0	-1.0
55657	0.0	-1.0
55658	0.0	-1.0
55659	0.0	-1.0
55660	0.0	-1.0
55661	0.0	-1.0
55662	0.0	-1.0
55663	0.0	-1.0
55664	0.0	-1.0
55665	0.0	-1.0
55666	0.0	-1.0
55667	0.0	-1.0
55668	0.0	-1.0
55669	0.0	-1.0
55670	0.0	-1.0
55671	0.0	-1.0
55672	0.0	-1.0
55673	0.0	-1.0
55674	0.0	-1.0
55675	0.0	-1.0
55676	0.0	-1.0
55677	0.0	-1.0
55678	0.0	-1.0
55679	0.0	-1.0
55680	0.0	-1.0
55681	0.0	-1.0
55682	0.0	-1.0
55683	0.0	-1.0
55684	0.0	-1.0
55685	0.0	-1.0
55686	0.0	-1.0
55687	0.0	-1.0
55688	0.0	-1.0
55689	0.0	-1.0
55690	0.0	-1.0
55691	0.0	-1.0
55692	0.0	-1.0
55693	0.0	-1.0
55694	0.0	-1.0
55695	0.0	-1.0
55696	0.0	-1.0
55697	0.0	-1.0
55698	0.0	-1.0
55699	0.0	-1.0
55700	0.0	-1.0
55701	0.0	-1.0
55702	0.0	-1.0
55703	0.0	-1.0
55704	0.0	-1.0
55705	0.0	-1.0
55706	0.0	-1.0
55707	0.0	-1.0
55708	0.0	-1.0
55709	0.0	-1.0
55710	0.0	-1.0
55711	0.0	-1.0
55712	0.0	-1.0
55713	0.0	-1.0
55714	0.0	-1.0
55715	0.0	-1.0
55716	0.0	-1.0
55717	0.0	-1.0
55718	0.0	-1.0
55719	0.0	-1.0
55720	0.0	-1.0
55721	0.0	-1.0
55722	0.0	-1.0
55723	0.0	-1.0
55724	0.0	-1.0
55725	0.0	-1.0
55726	0.0	-1.0
55727	0.0	-1.0
55728	0.0	-1.0
55729	0.0	-1.0
55730	0.0	-1.0
55731	0.0	-1.0
55732	0.0	-1.0
55733	0.0	-1.0
55734	0.0	-1.0
55735	0.0	-1.0
55736	0.0	-1.0
55737	0.0	-1.0
55738	0.0	-1.0
55739	0.0	-1.0
55740	0.0	-1.0
55741	0.0	-1.0
55742	0.0	-1.0
55743	0.0	-1.0
55744	0.0	-1.0
55745	0.0	-1.0
55746	0.0	-1.0
55747	0.0	-1.0
55748	0.0	-1.0
55749	0.0	-1.0
55750	0.0	-1.0
55751	0.0	-1.0
55752	0.0	-1.0
55753	0.0	-1.0
55754	0.0	-1.0
55755	0.0	-1.0
55756	0.0	-1.0
55757	0.0	-1.0
55758	0.0	-1.0
55759	0.0	-1.0
55760	0.0	-1.0
55761	0.0	-1.0
55762	0.0	-1.0
55763	0.0	-1.0
55764	0.0	-1.0
55765	0.0	-1.0
55766	0.0	-1.0
55767	0.0	-1.0
55768	0.0	-1.0
55769	0.0	-1.0
55770	0.0	-1.0
55771	0.0	-1.0
55772	0.0	-1.0
55773	0.0	-1.0
55774	0.0	-1.0
55775	0.0	-1.0
55776	0.0	-1.0
55777	0.0	-1.0
55778	0.0	-1.0
55779	0.0	-1.0
55780	0.0	-1.0
55781	0.0	-1.0
55782	0.0	-1.0
55783	0.0	-1.0
55784	0.0	-1.0
